AFFGEOID,Population (people),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,DisplayName
0500000US47125,220069,,,MON,1396441789,12068782,1639777,47125,Montgomery (0500000US47125)
0500000US48339,620443,,,MON,2699237142,89879828,1383955,48339,Montgomery (0500000US48339)
0500000US51171,44186,,,MON,1315919346,9716893,1673918,51171,Montgomery (0500000US51171)
0500000US26119,9153,,,MON,1415881030,41352700,1623002,26119,Montmorency (0500000US26119)
0500000US42093,18136,,,MON,337322557,5408350,1213681,42093,Montour (0500000US42093)
0500000US08085,42679,,,MON,5804023555,4923260,198158,8085,Montrose (0500000US08085)
0500000US46101,6336,,,MOO,1345185721,3690537,1265775,46101,Moody (0500000US46101)
0500000US37125,99727,,,MOO,1806983006,20712954,1008573,37125,Moore (0500000US37125)
0500000US47127,6461,,,MOO,334684850,3093435,1648579,47127,Moore (0500000US47127)
0500000US48341,21358,,,MOO,2330207191,25699789,1383956,48341,Moore (0500000US48341)
0500000US35033,4189,,,MOR,4988962636,6093304,1702367,35033,Mora (0500000US35033)
0500000US22067,25629,,,MOR,2058910717,28888046,558097,22067,Morehouse (0500000US22067)
0500000US01103,123421,,,MOR,1501335536,50196377,161578,1103,Morgan (0500000US01103)
0500000US08087,29111,,,MOR,3316441488,34663098,198159,8087,Morgan (0500000US08087)
0500000US13211,20097,,,MOR,899791096,18672319,346008,13211,Morgan (0500000US13211)
0500000US17137,32915,,,MOR,1473595809,9053547,424270,17137,Morgan (0500000US17137)
0500000US18109,71780,,,MOR,1045922856,14491960,450375,18109,Morgan (0500000US18109)
0500000US21175,13726,,,MOR,987114235,6889951,516934,21175,Morgan (0500000US21175)
0500000US29141,21006,,,MOR,1547866669,42414965,758525,29141,Morgan (0500000US29141)
0500000US39115,13802,,,MOR,1078538282,13868572,1074070,39115,Morgan (0500000US39115)
0500000US47129,21035,,,MOR,1352439680,823018,1639778,47129,Morgan (0500000US47129)
0500000US49029,12295,,,MOR,1577739411,4437369,1448028,49029,Morgan (0500000US49029)
0500000US54065,17063,,,MOR,593295507,1401571,1557950,54065,Morgan (0500000US54065)
0500000US31123,4555,,,MOR,3688187959,15647101,835883,31123,Morrill (0500000US31123)
0500000US20127,5386,,,MOR,1800929255,19545268,485028,20127,Morris (0500000US20127)
0500000US34027,509285,,,MOR,1193912843,53229201,882231,34027,Morris (0500000US34027)
0500000US48343,11973,,,MOR,652649023,17382447,1383957,48343,Morris (0500000US48343)
0500000US27097,34010,,,MOR,2913980726,73275528,659494,27097,Morrison (0500000US27097)
0500000US39117,34950,,,MOR,1051881045,2819351,1074071,39117,Morrow (0500000US39117)
0500000US41049,12186,,,MOR,5259046091,44372730,1135860,41049,Morrow (0500000US41049)
0500000US20129,2701,,,MOR,1889993632,507796,485135,20129,Morton (0500000US20129)
0500000US38059,33291,,,MOR,4988026151,49931487,1034207,38059,Morton (0500000US38059)
0500000US48345,1063,,,MOT,2562963900,644140,1383958,48345,Motley (0500000US48345)
0500000US17139,14526,,,MOU,870127369,22111272,1784885,17139,Moultrie (0500000US17139)
0500000US38061,9809,,,MOU,4727150567,301102218,1035307,38061,Mountrail (0500000US38061)
0500000US27099,40029,,,MOW,1842187921,617235,659495,27099,Mower (0500000US27099)
0500000US21177,30928,,,MUH,1210451479,31188648,516935,21177,Muhlenberg (0500000US21177)
0500000US41051,815428,,,MUL,1116611406,88173924,1135861,41051,Multnomah (0500000US41051)
0500000US13213,39973,,,MUR,892235146,5719643,1688005,13213,Murray (0500000US13213)
0500000US27101,8179,,,MUR,1825079943,38432252,659496,27101,Murray (0500000US27101)
0500000US40099,13904,,,MUR,1078405800,22710695,1101837,40099,Murray (0500000US40099)
0500000US19139,43235,,,MUS,1132964480,30262337,465258,19139,Muscatine (0500000US19139)
0500000US13215,206922,,,MUS,560731675,11683933,357428,13215,Muscogee (0500000US13215)
0500000US26121,175824,,,MUS,1305130153,2476314283,1623003,26121,Muskegon (0500000US26121)
0500000US39119,86410,,,MUS,1721165826,20823924,1074072,39119,Muskingum (0500000US39119)
0500000US40101,66339,,,MUS,2099505291,76120773,1101838,40101,Muskogee (0500000US40101)
0500000US30065,4730,,,MUS,4840577746,7118682,1719593,30065,Musselshell (0500000US30065)
0500000US48347,64653,,,NAC,2450966944,89731149,1383959,48347,Nacogdoches (0500000US48347)
0500000US31125,3380,,,NAN,1143745449,17166723,835884,31125,Nance (0500000US31125)
0500000US25019,14255,,,NAN,119637319,666826424,606936,25019,Nantucket (0500000US25019)
0500000US06055,138019,,,NAP,1938032964,104262608,277292,6055,Napa (0500000US06055)
0500000US37127,94970,,,NAS,1399742831,6174819,1008574,37127,Nash (0500000US37127)
0500000US12089,90352,,,NAS,1680075562,200050173,295730,12089,Nassau (0500000US12089)
0500000US36059,1395774,,,NAS,736959587,437291722,974128,36059,Nassau (0500000US36059)
0500000US22069,37515,,,NAT,3246092085,119733774,558108,22069,Natchitoches (0500000US22069)
0500000US56025,79955,,,NAT,13831928341,90969261,1605077,56025,Natrona (0500000US56025)
0500000US04017,106717,,,NAV,25769070671,24116169,42808,4017,Navajo (0500000US04017)
0500000US48349,52624,,,NAV,2615116305,197615409,1383960,48349,Navarro (0500000US48349)
0500000US21179,46738,,,NEL,1081379029,16973349,516936,21179,Nelson (0500000US21179)
0500000US38063,3015,,,NEL,2542889235,70073746,1034217,38063,Nelson (0500000US38063)
0500000US51173,29800,,,NEL,1169223435,3287728,1500545,51173,Nelson (0500000US51173)
0500000US20131,10273,,,NEM,1858127934,5205446,485029,20131,Nemaha (0500000US20131)
0500000US31127,7074,,,NEM,1055100616,5769944,835885,31127,Nemaha (0500000US31127)
0500000US20133,15904,,,NEO,1480129682,16350961,485030,20133,Neosho (0500000US20133)
0500000US28099,29087,,,NES,1476641121,3830971,695772,28099,Neshoba (0500000US28099)
0500000US20135,2687,,,NES,2783562234,667491,485031,20135,Ness (0500000US20135)
0500000US05099,8310,,,NEV,1600067809,7489490,69169,5099,Nevada (0500000US05099)
0500000US06057,102241,,,NEV,2480587301,41531993,1682927,6057,Nevada (0500000US06057)
0500000US10003,570719,,,NEW,1104206944,175316802,217270,10003,New Castle (0500000US10003)
0500000US37129,225702,,,NEW,497937486,353803887,1026329,37129,New Hanover (0500000US37129)
0500000US09009,864835,,,NEW,1565143224,667604268,212798,9009,New Haven (0500000US09009)
0500000US51175,17996,,,NEW,1551909770,8090234,1480171,51175,New Kent (0500000US51175)
0500000US09011,268555,,,NEW,1722511318,276863144,212799,9011,New London (0500000US09011)
0500000US29143,16434,,,NEW,1747940899,56236293,758526,29143,New Madrid (0500000US29143)
0500000US36061,1694251,,,NEW,58683562,29010735,974129,36061,New York (0500000US36061)
0500000US26123,49978,,,NEW,2172706359,59083043,1623004,26123,Newaygo (0500000US26123)
0500000US45071,37719,,,NEW,1632452022,44011454,1248013,45071,Newberry (0500000US45071)
0500000US44005,85643,,,NEW,265293780,547001789,1219779,44005,Newport (0500000US44005)
0500000US51177,140032,,,NEW,1039652446,33417517,1480172,51177,Newport News (0500000US51177)
0500000US05101,7225,,,NEW,2126566287,5935948,69900,5101,Newton (0500000US05101)
0500000US13217,112483,,,NEW,709148422,13974069,1673547,13217,Newton (0500000US13217)
0500000US18111,13830,,,NEW,1040539827,4349506,450376,18111,Newton (0500000US18111)
0500000US28101,21291,,,NEW,1496417775,4525334,695773,28101,Newton (0500000US28101)
0500000US29145,58648,,,NEW,1618106506,4715004,758527,29145,Newton (0500000US29145)
0500000US48351,12217,,,NEW,2418212546,15672146,1383961,48351,Newton (0500000US48351)
0500000US16069,42090,,,NEZ,2197139835,21252880,399394,16069,Nez Perce (0500000US16069)
0500000US36063,212666,,,NIA,1352887560,1598842379,974130,36063,Niagara (0500000US36063)
0500000US21181,7537,,,NIC,505465963,4301985,516937,21181,Nicholas (0500000US21181)
0500000US54067,24604,,,NIC,1675324341,19580622,1550040,54067,Nicholas (0500000US54067)
0500000US27103,34454,,,NIC,1161848159,47511407,659497,27103,Nicollet (0500000US27103)
0500000US56027,2467,,,NIO,6801380673,4969450,1605078,56027,Niobrara (0500000US56027)
0500000US18113,47457,,,NOB,1064085740,17060239,450377,18113,Noble (0500000US18113)
0500000US39121,14115,,,NOB,1030846430,16984489,1074073,39121,Noble (0500000US39121)
0500000US40103,10924,,,NOB,1895123227,28103707,1101839,40103,Noble (0500000US40103)
0500000US27105,22290,,,NOB,1852143783,19253011,659498,27105,Nobles (0500000US27105)
0500000US29147,21241,,,NOD,2271326613,2361588,758528,29147,Nodaway (0500000US29147)
0500000US48353,14738,,,NOL,2362061742,5052159,1383962,48353,Nolan (0500000US48353)
0500000US25021,725981,,,NOR,1025902478,124958171,606937,25021,Norfolk (0500000US25021)
0500000US51179,156927,,,NOR,697237751,28087427,1480173,51179,Norfolk (0500000US51179)
0500000US27107,6441,,,NOR,2260512788,10208059,659499,27107,Norman (0500000US27107)
0500000US37131,17471,,,NOR,1390049342,35874601,1008575,37131,Northampton (0500000US37131)
0500000US42095,312951,,,NOR,957745652,19058409,1209185,42095,Northampton (0500000US42095)
0500000US51181,6561,,,NOR,722475752,81216905,1480174,51181,Northampton (0500000US51181)
0500000US42097,91647,,,NOR,1185344304,50674892,1209186,42097,Northumberland (0500000US42097)
0500000US51183,10829,,,NOR,1269679003,6740704,1690257,51183,Northumberland (0500000US51183)
0500000US20137,5459,,,NOR,2274122718,8421464,485032,20137,Norton (0500000US20137)
0500000US51185,40429,,,NOR,1343663017,2920222,1497748,51185,Norton (0500000US51185)
0500000US51187,40727,,,NOT,555738442,8583334,1674058,51187,Nottoway (0500000US51187)
0500000US40105,9320,,,NOW,1465460408,38903890,1101840,40105,Nowata (0500000US40105)
0500000US28103,10285,,,NOX,1800451921,12487951,695774,28103,Noxubee (0500000US28103)
0500000US31129,4095,,,NUC,1489645185,1718484,835886,31129,Nuckolls (0500000US31129)
0500000US48355,353178,,,NUE,2173169293,845316413,1383963,48355,Nueces (0500000US48355)
0500000US32027,6650,,,NYE,15634691970,79934815,858646,32027,Nye (0500000US32027)
0500000US26125,1274395,,,OAK,2246276778,103456215,1623005,26125,Oakland (0500000US26125)
0500000US47131,30787,,,OBI,1411149164,27448111,1639779,47131,Obion (0500000US47131)
0500000US19141,14182,,,O'B,1484153957,447448,465259,19141,O'Brien (0500000US19141)
0500000US34029,637229,,,OCE,1627252622,742162011,882279,34029,Ocean (0500000US34029)
0500000US26127,26659,,,OCE,1393686390,1988709489,1623006,26127,Oceana (0500000US26127)
0500000US48357,10015,,,OCH,2376792063,1331778,1383964,48357,Ochiltree (0500000US48357)
0500000US13219,41799,,,OCO,477443088,5264894,356774,13219,Oconee (0500000US13219)
0500000US45073,78607,,,OCO,1622773470,121733747,1244832,45073,Oconee (0500000US45073)
0500000US55083,38965,,,OCO,2583464370,392038653,1581102,55083,Oconto (0500000US55083)
0500000US26129,20770,,,OGE,1459466627,29641292,1623007,26129,Ogemaw (0500000US26129)
0500000US46102,13672,,,OGL,5422402208,7126155,1266992,46102,Oglala Lakota (0500000US46102)
0500000US17141,51788,,,OGL,1964903700,12378959,1784894,17141,Ogle (0500000US17141)
0500000US13221,14825,,,OGL,1137165335,7708032,351262,13221,Oglethorpe (0500000US13221)
0500000US18115,5940,,,OHI,223126824,3369528,450378,18115,Ohio (0500000US18115)
0500000US21183,23772,,,OHI,1521062996,23159041,516938,21183,Ohio (0500000US21183)
0500000US54069,42425,,,OHI,274098976,8274294,1717163,54069,Ohio (0500000US54069)
0500000US12091,211668,,,OKA,2408338835,820571046,306915,12091,Okaloosa (0500000US12091)
0500000US53047,42104,,,OKA,13639402439,120409385,1531928,53047,Okanogan (0500000US53047)
0500000US12093,39644,,,OKE,1992126184,317924583,295760,12093,Okeechobee (0500000US12093)
0500000US40107,11310,,,OKF,1601799648,26649719,1101841,40107,Okfuskee (0500000US40107)
0500000US40109,796292,,,OKL,1836035187,24721024,1101842,40109,Oklahoma (0500000US40109)
0500000US40111,36706,,,OKM,1806369917,12960866,1101843,40111,Okmulgee (0500000US40111)
0500000US28105,51788,,,OKT,1186834318,9566078,695775,28105,Oktibbeha (0500000US28105)
0500000US21185,67607,,,OLD,484959864,23566080,516939,21185,Oldham (0500000US21185)
0500000US48359,1758,,,OLD,3886337114,2339716,1383965,48359,Oldham (0500000US48359)
0500000US38065,1877,,,OLI,1871017444,22475760,1034205,38065,Oliver (0500000US38065)
0500000US27109,162847,,,OLM,1692589218,3226186,659500,27109,Olmsted (0500000US27109)
0500000US16071,4564,,,ONE,3105269247,3995240,399759,16071,Oneida (0500000US16071)
0500000US36065,232125,,,ONE,3140213529,117357247,974131,36065,Oneida (0500000US36065)
0500000US55085,37845,,,ONE,2885102824,317602310,1581103,55085,Oneida (0500000US55085)
0500000US36067,476516,,,ONO,2016027798,70512843,974132,36067,Onondaga (0500000US36067)
0500000US37133,204576,,,ONS,1973791553,370648829,1026341,37133,Onslow (0500000US37133)
0500000US36069,112458,,,ONT,1668147120,47854414,974133,36069,Ontario (0500000US36069)
0500000US26131,5816,,,ONT,3395416183,6292279424,1623008,26131,Ontonagon (0500000US26131)
0500000US06059,3186989,,,ORA,2053476505,406279630,277294,6059,Orange (0500000US06059)
0500000US12095,1429908,,,ORA,2338519047,260364621,295750,12095,Orange (0500000US12095)
0500000US18117,19867,,,ORA,1031795759,25416479,451681,18117,Orange (0500000US18117)
0500000US36071,401310,,,ORA,2103267971,67958489,974134,36071,Orange (0500000US36071)
0500000US37135,148696,,,ORA,1029651668,8829147,1008576,37135,Orange (0500000US37135)
0500000US48361,84808,,,ORA,864501044,118476459,1383966,48361,Orange (0500000US48361)
0500000US50017,29277,,,ORA,1779343340,12005265,1461765,50017,Orange (0500000US50017)
0500000US51191,53935,,,ORA,1453483684,12984238,1498359,51191,Orange (0500000US51191)
0500000US45075,84223,,,ORA,2865498667,55708305,1248014,45075,Orangeburg (0500000US45075)
0500000US29149,8635,,,ORE,2045687598,4528441,758529,29149,Oregon (0500000US29149)
0500000US22071,383997,,,ORL,439001414,467095943,558113,22071,Orleans (0500000US22071)
0500000US36073,40343,,,ORL,1013366838,1103741900,974135,36073,Orleans (0500000US36073)
0500000US50019,27393,,,ORL,1798874564,71422469,1461766,50019,Orleans (0500000US50019)
0500000US20139,15766,,,OSA,1827253334,37137002,485033,20139,Osage (0500000US20139)
0500000US29151,13274,,,OSA,1571034360,17734586,758530,29151,Osage (0500000US29151)
0500000US40113,45818,,,OSA,5818692840,148715988,1101844,40113,Osage (0500000US40113)
0500000US20141,3500,,,OSB,2311604929,4806274,485034,20141,Osborne (0500000US20141)
0500000US12097,388656,,,OSC,3438318817,462145217,295748,12097,Osceola (0500000US12097)
0500000US19143,6192,,,OSC,1032593803,1835263,465260,19143,Osceola (0500000US19143)
0500000US26133,22891,,,OSC,1466674406,17425113,1623009,26133,Osceola (0500000US26133)
0500000US26135,8219,,,OSC,1465088063,15136485,1623010,26135,Oscoda (0500000US26135)
0500000US36075,117525,,,OSW,2464629969,933476017,974136,36075,Oswego (0500000US36075)
0500000US08089,18690,,,OTE,3268424301,20092555,198160,8089,Otero (0500000US08089)
0500000US35035,67839,,,OTE,17126455954,36944199,929104,35035,Otero (0500000US35035)
0500000US31131,15912,,,OTO,1594561688,8689332,835887,31131,Otoe (0500000US31131)
0500000US26137,25091,,,OTS,1333860412,29050564,1623011,26137,Otsego (0500000US26137)
0500000US36077,58524,,,OTS,2594487152,36314099,974137,36077,Otsego (0500000US36077)
0500000US20143,5735,,,OTT,1866683177,1567629,485035,20143,Ottawa (0500000US20143)
0500000US26139,296200,,,OTT,1459508868,2765824533,1623012,26139,Ottawa (0500000US26139)
0500000US39123,40364,,,OTT,659680522,855661999,1074074,39123,Ottawa (0500000US39123)
0500000US40115,30285,,,OTT,1219410534,35714103,1101845,40115,Ottawa (0500000US40115)
0500000US27111,60081,,,OTT,5106508611,654472630,659501,27111,Otter Tail (0500000US27111)
0500000US05103,22650,,,OUA,1897738454,18185713,69170,5103,Ouachita (0500000US05103)
0500000US22073,160368,,,OUA,1580797959,55327711,558114,22073,Ouachita (0500000US22073)
0500000US08091,4874,,,OUR,1400332623,3986292,198161,8091,Ouray (0500000US08091)
0500000US55087,190705,,,OUT,1651265932,18261063,1581104,55087,Outagamie (0500000US55087)
0500000US47133,22511,,,OVE,1122721524,3492728,1639780,47133,Overton (0500000US47133)
0500000US18119,21321,,,OWE,997909074,6568942,450379,18119,Owen (0500000US18119)
0500000US21187,11278,,,OWE,909365301,8129123,516940,21187,Owen (0500000US21187)
0500000US21189,4051,,,OWS,511288845,2279907,516941,21189,Owsley (0500000US21189)
0500000US16073,11913,,,OWY,19860558063,74129063,399760,16073,Owyhee (0500000US16073)
0500000US23017,57777,,,OXF,5379294384,255884970,581294,23017,Oxford (0500000US23017)
0500000US29153,8553,,,OZA,1929554312,26607427,758531,29153,Ozark (0500000US29153)
0500000US55089,91503,,,OZA,603514413,2287415379,1581105,55089,Ozaukee (0500000US55089)
0500000US53049,23365,,,PAC,2418037245,758680651,1513274,53049,Pacific (0500000US53049)
0500000US19145,15211,,,PAG,1385497642,1359014,465261,19145,Page (0500000US19145)
0500000US51193,18477,,,PAG,593951804,61108785,1480179,51193,Page (0500000US51193)
0500000US12099,1492191,,,PAL,5087510102,1084950939,295761,12099,Palm Beach (0500000US12099)
0500000US19147,8996,,,PAL,1460400553,14428727,465262,19147,Palo Alto (0500000US19147)
0500000US48363,28409,,,PAL,2467090694,85364147,1383967,48363,Palo Pinto (0500000US48363)
0500000US37137,12276,,,PAM,871570771,583036551,1023355,37137,Pamlico (0500000US37137)
0500000US28107,33208,,,PAN,1774595233,51686997,695776,28107,Panola (0500000US28107)
0500000US48365,22491,,,PAN,2101400900,25810623,1383968,48365,Panola (0500000US48365)
0500000US08093,17390,,,PAR,5681165604,43519329,198162,8093,Park (0500000US08093)
0500000US30067,17191,,,PAR,7258388273,27861799,1720027,30067,Park (0500000US30067)
0500000US56029,29624,,,PAR,17972027721,67638744,1605079,56029,Park (0500000US56029)
0500000US18121,16156,,,PAR,1151822275,13655204,450380,18121,Parke (0500000US18121)
0500000US48367,148222,,,PAR,2340624023,16510094,1383969,48367,Parker (0500000US48367)
0500000US48369,9869,,,PAR,2281312149,11355762,1383970,48369,Parmer (0500000US48369)
0500000US12101,561891,,,PAS,1933701245,694046690,295739,12101,Pasco (0500000US12101)
0500000US37139,40568,,,PAS,587610259,161751355,1026330,37139,Pasquotank (0500000US37139)
0500000US34031,524118,,,PAS,481772301,32052581,882232,34031,Passaic (0500000US34031)
0500000US51195,36130,,,PAT,1044904721,5256126,1496656,51195,Patrick (0500000US51195)
0500000US13223,168661,,,PAU,808983871,5212122,349912,13223,Paulding (0500000US13223)
0500000US39125,18806,,,PAU,1078561237,6245396,1074075,39125,Paulding (0500000US39125)
0500000US20145,6253,,,PAW,1953531647,992041,485036,20145,Pawnee (0500000US20145)
