AFFGEOID,Cartogram Data (eg. Population),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,ShapeName
0500000US13075,"17,229",,,,591684405,12308449,343878,13075,Cook
0500000US13077,"146,158",,,,1142367433,12680737,326666,13077,Coweta
0500000US13079,"12,130",,,,841524044,3986929,342918,13079,Crawford
0500000US13081,"20,128",,,,706237950,21408088,351607,13081,Crisp
0500000US13083,"16,251",,,,450584680,488463,347465,13083,Dade
0500000US13085,"26,798",,,,546042258,9272655,351312,13085,Dawson
0500000US13087,"29,367",,,,1546842840,67154651,352234,13087,Decatur
0500000US13089,"764,382",,,,693443927,8858826,1687424,13089,DeKalb
0500000US13091,"19,925",,,,1284538002,18529136,348116,13091,Dodge
0500000US13093,"11,208",,,,1016908646,12141885,351608,13093,Dooly
0500000US13095,"85,790",,,,851183381,15352851,351259,13095,Dougherty
0500000US13097,"144,237",,,,518302399,2423527,1686467,13097,Douglas
0500000US13099,"10,854",,,,1327626625,9702715,345041,13099,Early
0500000US13101,"3,697",,,,1088849471,809587,348092,13101,Echols
0500000US13103,"64,769",,,,1240161594,10552453,350219,13103,Effingham
0500000US13105,"19,637",,,,909352139,59863331,347828,13105,Elbert
0500000US13107,"22,768",,,,1762679431,24889123,347508,13107,Emanuel
0500000US13109,"10,774",,,,473694905,10295112,345923,13109,Evans
0500000US13111,"25,319",,,,1002597521,13473582,351094,13111,Fannin
0500000US13113,"119,194",,,,503905023,12814100,1687740,13113,Fayette
0500000US13115,"98,584",,,,1320404594,22414013,353665,13115,Floyd
0500000US13117,"251,283",,,,581757645,58447999,1673358,13117,Forsyth
0500000US13119,"23,424",,,,676893233,12732649,349324,13119,Franklin
0500000US13121,"1,066,710",,,,1364275258,19524189,1694833,13121,Fulton
0500000US13123,"31,353",,,,1103886633,12283371,351260,13123,Gilmer
0500000US13125,"2,884",,,,372299245,1832723,345642,13125,Glascock
0500000US13127,"84,499",,,,1086851231,429107116,1671513,13127,Glynn
0500000US13129,"57,544",,,,923182600,5729235,356672,13129,Gordon
0500000US13131,"26,236",,,,1177051415,15026665,351261,13131,Grady
0500000US13133,"18,915",,,,1003664492,48417220,348672,13133,Greene
0500000US13135,"957,062",,,,1115664831,15600869,1688166,13135,Gwinnett
0500000US13137,"46,031",,,,717083984,5669790,351383,13137,Habersham
0500000US13139,"203,136",,,,1017835152,93987564,1686953,13139,Hall
0500000US13141,"8,735",,,,1220057418,17479620,348209,13141,Hancock
0500000US13143,"29,919",,,,730804592,2616531,350637,13143,Haralson
0500000US13145,"34,668",,,,1201258333,23693367,326700,13145,Harris
0500000US13147,"25,828",,,,601970613,63521436,1687995,13147,Hart
0500000US13149,"11,412",,,,766567357,13263789,347067,13149,Heard
0500000US13151,"240,712",,,,825449019,20273034,1671894,13151,Henry
0500000US13153,"163,633",,,,973954137,9990192,1671693,13153,Houston
0500000US13155,"9,666",,,,917795237,21756147,352302,13155,Irwin
0500000US13157,"75,907",,,,879711035,8858770,349570,13157,Jackson
0500000US13159,"14,588",,,,954167636,13100766,346144,13159,Jasper
0500000US13161,"14,779",,,,857075892,11600966,1687999,13161,Jeff Davis
0500000US13163,"15,709",,,,1363771357,8059597,345714,13163,Jefferson
0500000US13165,"8,674",,,,899705947,13195935,342985,13165,Jenkins
0500000US13167,"9,189",,,,784815230,9256633,346664,13167,Johnson
0500000US13169,"28,347",,,,1020304152,3820256,345367,13169,Jones
0500000US13171,"18,500",,,,475264404,6044329,326713,13171,Lamar
0500000US13173,"9,877",,,,509030778,8418857,348102,13173,Lanier
0500000US13175,"49,570",,,,2090990041,28838468,346568,13175,Laurens
0500000US13177,"33,163",,,,921731096,15310679,343390,13177,Lee
0500000US13179,"65,256",,,,1337654103,222884791,357095,13179,Liberty
0500000US13181,"7,690",,,,544884775,121513274,1688000,13181,Lincoln
0500000US13183,"16,168",,,,1037006566,8862019,326719,13183,Long
0500000US13185,"118,251",,,,1287842038,34542105,326720,13185,Lowndes
0500000US13187,"33,488",,,,732820607,3275562,357196,13187,Lumpkin
0500000US13189,"21,632",,,,666590014,23114032,348794,13189,Macon
0500000US13191,"10,975",,,,1117201522,369165150,356886,13191,Madison
0500000US13193,"12,082",,,,1037709945,13841916,346957,13193,Marion
0500000US13195,"30,120",,,,731214552,8448220,1688004,13195,McDuffie
0500000US13197,"7,498",,,,947213841,3785944,344107,13197,McIntosh
0500000US13199,"20,613",,,,1297342106,10832501,346892,13199,Meriwether
0500000US13201,"6,000",,,,731471756,3211332,344088,13201,Miller
0500000US13205,"21,755",,,,1326483085,4314212,343645,13205,Mitchell
0500000US13207,"27,957",,,,1025872448,5643846,343073,13207,Monroe
0500000US13209,"8,610",,,,624563058,9191488,352276,13209,Montgomery
0500000US13211,"20,097",,,,899791096,18672319,346008,13211,Morgan
0500000US13213,"39,973",,,,892235146,5719643,1688005,13213,Murray
0500000US13215,"206,922",,,,560731675,11683933,357428,13215,Muscogee
0500000US13217,"112,483",,,,709148422,13974069,1673547,13217,Newton
0500000US13219,"41,799",,,,477443088,5264894,356774,13219,Oconee
0500000US13221,"14,825",,,,1137165335,7708032,351262,13221,Oglethorpe
0500000US13223,"168,661",,,,808983871,5212122,349912,13223,Paulding
0500000US13225,"27,981",,,,389234765,2678496,343153,13225,Peach
0500000US13227,"33,216",,,,601031041,1690669,1673011,13227,Pickens
0500000US13229,"19,716",,,,881777233,7183926,349086,13229,Pierce
0500000US13231,"18,889",,,,559660500,8595984,346482,13231,Pike
0500000US13233,"42,853",,,,803767094,4673256,343585,13233,Polk
0500000US13235,"9,855",,,,645583957,5046606,347593,13235,Pulaski
0500000US13237,"22,047",,,,892721731,41451859,347246,13237,Putnam
0500000US13239,"2,235",,,,391703076,24158295,350547,13239,Quitman
0500000US13241,"16,883",,,,958643875,17853952,351489,13241,Rabun
0500000US13243,"6,425",,,,1109126227,6830041,352242,13243,Randolph
0500000US13245,"206,607",,,,840036613,10995252,358024,13245,Richmond
0500000US13247,"93,570",,,,336226897,5900996,357592,13247,Rockdale
0500000US13249,"4,547",,,,432291202,2369649,344129,13249,Schley
0500000US13251,"14,067",,,,1672668617,26023811,350204,13251,Screven
0500000US13253,"9,147",,,,615233530,49243434,351263,13253,Seminole
0500000US13255,"67,306",,,,507561198,9375991,353055,13255,Spalding
0500000US13257,"26,784",,,,463254407,13035162,350028,13257,Stephens
0500000US13259,"5,314",,,,1188153054,12598484,347360,13259,Stewart
0500000US13261,"29,616",,,,1250646286,25211441,343504,13261,Sumter
0500000US13263,"5,733",,,,1013662778,8766848,326757,13263,Talbot
0500000US13265,"1,559",,,,504029143,1917633,347654,13265,Taliaferro
0500000US13267,"22,842",,,,1245369512,19447412,347445,13267,Tattnall
0500000US13269,"7,816",,,,975613090,7801539,344156,13269,Taylor
0500000US13271,"12,477",,,,1132621093,17356399,356958,13271,Telfair
0500000US13273,"9,185",,,,869695791,4951325,352238,13273,Terrell
0500000US13275,"45,798",,,,1410592607,19645695,343835,13275,Thomas
0500000US13277,"41,344",,,,675702302,20458311,344090,13277,Tift
0500000US13279,"27,030",,,,942788867,18076118,345220,13279,Toombs
0500000US13281,"12,493",,,,431178090,13754198,351252,13281,Towns
0500000US13283,"6,406",,,,516524095,7810908,347505,13283,Treutlen
0500000US13285,"69,426",,,,1072278217,82757751,1673298,13285,Troup
0500000US13287,"9,006",,,,739227758,11818093,343238,13287,Turner
0500000US13289,"8,022",,,,930478093,8740237,345456,13289,Twiggs
0500000US13291,"24,632",,,,834197317,18082752,353193,13291,Union
0500000US13293,"27,700",,,,837774876,10585407,346759,13293,Upson
0500000US13295,"67,654",,,,1156145203,1672676,354216,13295,Walker
0500000US13297,"96,673",,,,846461358,8234412,351264,13297,Walton
0500000US13299,"36,251",,,,2329020623,22655303,357722,13299,Ware
0500000US13301,"5,215",,,,736483608,6034478,347777,13301,Warren
0500000US13303,"19,988",,,,1757373959,15099021,348428,13303,Washington
0500000US13305,"30,144",,,,1662287070,17768149,350608,13305,Wayne
0500000US13307,"2,348",,,,543010089,2338844,352287,13307,Webster
0500000US13309,"7,471",,,,765314383,12377032,351278,13309,Wheeler
0500000US13311,"28,003",,,,623524633,3917258,326781,13311,White
0500000US13313,"102,864",,,,752248663,1579031,353513,13313,Whitfield
0500000US13315,"8,766",,,,978525378,11147628,345499,13315,Wilcox
0500000US13317,"9,565",,,,1216001422,11896927,351265,13317,Wilkes
0500000US13319,"8,877",,,,1163459876,7084800,346824,13319,Wilkinson
0500000US13321,"20,784",,,,1478137692,10471700,343365,13321,Worth
0500000US16001,"494,967",,,,2724705225,22159206,395066,16001,Ada
0500000US16003,"4,379",,,,3529648934,17359846,395067,16003,Adams
0500000US16005,"87,018",,,,2881336418,92076090,395091,16005,Bannock
0500000US16007,"6,372",,,,2527123155,191364281,395090,16007,Bear Lake
0500000US16009,"9,530",,,,2012242914,18803193,395190,16009,Benewah
0500000US16011,"47,992",,,,5422741967,68632371,400593,16011,Bingham
0500000US16013,"24,272",,,,6831709646,44656616,395696,16013,Blaine
0500000US16015,"7,610",,,,4919826444,19104286,395157,16015,Boise
0500000US16017,"47,110",,,,4489020246,478920605,395158,16017,Bonner
0500000US16019,"123,964",,,,4832868277,88859669,395407,16019,Bonneville
0500000US16021,"12,056",,,,3285862966,24278846,395159,16021,Boundary
0500000US16023,"2,574",,,,5792474008,5259978,401703,16023,Butte
0500000US16025,"1,077",,,,2782253888,11548054,399408,16025,Camas
0500000US16027,"231,105",,,,1520451457,43117849,399406,16027,Canyon
0500000US16029,"7,027",,,,4569240776,89216879,395406,16029,Caribou
0500000US16031,"24,655",,,,6644897880,39158534,395698,16031,Cassia
0500000US16033,790,,,,4566524477,2476453,399755,16033,Clark
0500000US16035,"8,734",,,,6364412864,79592497,395697,16035,Clearwater
0500000US16037,"4,275",,,,12748378765,42527190,399758,16037,Custer
0500000US16039,"28,666",,,,7964417376,68330393,400252,16039,Elmore
0500000US16041,"14,194",,,,1717211160,12153472,395585,16041,Franklin
0500000US16043,"13,388",,,,4827633110,83440652,395408,16043,Fremont
0500000US16045,"19,123",,,,1449796224,12491930,395442,16045,Gem
0500000US16047,"15,598",,,,1888935208,12470063,395441,16047,Gooding
0500000US16049,"16,541",,,,21956620029,67533572,395699,16049,Idaho
0500000US16051,"30,891",,,,2832619466,31166194,399751,16051,Jefferson
0500000US16053,"24,237",,,,1547629731,12908802,395662,16053,Jerome
0500000US16055,"171,362",,,,3205837532,184443859,395661,16055,Kootenai
0500000US16057,"39,517",,,,2786483032,2369979,395613,16057,Latah
0500000US16059,"7,974",,,,11819914566,14105634,399754,16059,Lemhi
0500000US16061,"3,533",,,,1240141960,2340247,395622,16061,Lewis
0500000US16063,"5,127",,,,3111517506,11588561,395624,16063,Lincoln
0500000US16065,"52,913",,,,1215396268,10500951,394803,16065,Madison
0500000US16067,"21,613",,,,1960610979,13927954,394807,16067,Minidoka
0500000US16069,"42,090",,,,2197139835,21252880,399394,16069,Nez Perce
0500000US16071,"4,564",,,,3105269247,3995240,399759,16071,Oneida
0500000US16073,"11,913",,,,19860558063,74129063,399760,16073,Owyhee
0500000US16075,"25,386",,,,1053849238,8872160,394896,16075,Payette
0500000US16077,"7,878",,,,3635892401,99205466,394951,16077,Power
0500000US16079,"13,169",,,,6830898576,13962457,1702379,16079,Shoshone
0500000US16081,"11,630",,,,1163139971,2868473,399297,16081,Teton
0500000US16083,"90,046",,,,4977216128,18060754,399334,16083,Twin Falls
0500000US16085,"11,746",,,,9492613296,177110436,399756,16085,Valley
0500000US16087,"10,500",,,,3762870369,53228012,399757,16087,Washington
0500000US17001,"65,737",,,,2214826185,41754318,424202,17001,Adams
0500000US17003,"5,240",,,,609667767,44639203,424203,17003,Alexander
0500000US17005,"16,725",,,,985065094,6462629,424204,17005,Bond
0500000US17007,"53,448",,,,727114618,3360626,424205,17007,Boone
0500000US17009,"6,244",,,,791828626,4144346,424206,17009,Brown
0500000US17011,"33,244",,,,2250884554,11523914,424207,17011,Bureau
0500000US17013,"4,437",,,,657415184,77051402,424208,17013,Calhoun
0500000US17015,"15,702",,,,1153597401,55881822,424209,17015,Carroll
0500000US17017,"13,042",,,,973198204,20569928,424210,17017,Cass
0500000US17019,"205,865",,,,2579898012,6110542,424211,17019,Champaign
0500000US17021,"34,032",,,,1837569688,16227346,424212,17021,Christian
0500000US17023,"15,455",,,,1298554904,8771353,424213,17023,Clark
0500000US17025,"13,288",,,,1213023039,3064499,424214,17025,Clay
0500000US17027,"36,899",,,,1227502167,75634262,424215,17027,Clinton
0500000US17029,"46,863",,,,1316418028,4650074,424216,17029,Coles
0500000US17031,"5,275,541",,,,2447350591,1786331418,1784766,17031,Cook
0500000US17033,"18,679",,,,1149031260,5744821,424218,17033,Crawford
0500000US17035,"10,450",,,,895989975,2538006,424219,17035,Cumberland
0500000US17037,"100,420",,,,1635154200,8561739,422190,17037,De Witt
0500000US17039,"15,516",,,,1029678323,19492326,426598,17039,DeKalb
0500000US17041,"19,740",,,,1079110220,1448705,424222,17041,Douglas
0500000US17043,"932,877",,,,848995057,22247662,422191,17043,DuPage
0500000US17045,"16,866",,,,1614400675,1565052,424224,17045,Edgar
0500000US17047,"6,245",,,,576012470,781202,424225,17047,Edwards
0500000US17049,"34,668",,,,1240005909,3174583,424226,17049,Effingham
0500000US17051,"21,488",,,,1855583360,22915103,424227,17051,Fayette
0500000US17053,"13,534",,,,1257690127,1640595,424228,17053,Ford
0500000US17055,"37,804",,,,1059109159,58397116,424229,17055,Franklin
0500000US17057,"33,609",,,,2242109784,43927375,424230,17057,Fulton
0500000US17059,"4,946",,,,836413648,13357002,424231,17059,Gallatin
0500000US17061,"11,985",,,,1406736598,8423898,424232,17061,Greene
0500000US17063,"52,533",,,,1082941913,32130366,424233,17063,Grundy
0500000US17065,"7,993",,,,1125731580,3172088,424234,17065,Hamilton
0500000US17067,"17,620",,,,2055798695,53563360,424235,17067,Hancock
0500000US17069,"3,649",,,,459435094,10485761,424236,17069,Hardin
0500000US17071,"6,387",,,,981068796,42565932,424237,17071,Henderson
0500000US17073,"49,284",,,,2131719195,6804876,424238,17073,Henry
0500000US17075,"27,077",,,,2894039688,4241183,424239,17075,Iroquois
0500000US17077,"52,974",,,,1511439594,48312243,424240,17077,Jackson
0500000US17079,"9,287",,,,1281043621,9334509,424241,17079,Jasper
0500000US17081,"37,113",,,,1479490496,32550293,424242,17081,Jefferson
0500000US17083,"21,512",,,,957143527,20333974,424243,17083,Jersey
0500000US17085,"22,035",,,,1556385347,45789931,424244,17085,Jo Daviess
0500000US17087,"13,308",,,,890273379,12814661,424245,17087,Johnson
0500000US17089,"516,522",,,,1345149889,12474716,424246,17089,Kane
0500000US17091,"107,502",,,,1752101352,12458978,424247,17091,Kankakee
0500000US17093,"131,869",,,,829412776,5136525,424248,17093,Kendall
0500000US17095,"49,967",,,,1855428897,8837382,424249,17095,Knox
0500000US17097,"714,342",,,,1148958738,2395000012,1784796,17097,Lake
0500000US17099,"109,658",,,,2940059892,33708940,422247,17099,LaSalle
0500000US17101,"15,280",,,,963938126,5076516,424252,17101,Lawrence
0500000US17103,"34,145",,,,1877189070,9732924,424253,17103,Lee
0500000US17105,"35,815",,,,2702983878,5975815,424254,17105,Livingston
0500000US17107,"27,987",,,,1600748259,2262329,424255,17107,Logan
0500000US17109,"27,238",,,,1526339605,2012552,1784729,17109,Macon
0500000US17111,"310,229",,,,1562785695,19871852,1784815,17111,Macoupin
0500000US17113,"170,954",,,,3064597291,7804856,1784833,17113,Madison
0500000US17115,"103,998",,,,1503684111,13406665,424256,17115,Marion
0500000US17117,"44,967",,,,2235091604,12250027,424257,17117,Marshall
0500000US17119,"265,859",,,,1853175882,63522153,424258,17119,Mason
0500000US17121,"37,729",,,,1482865616,9234118,424259,17121,Massac
0500000US17123,"11,742",,,,1001865309,30343504,424260,17123,McDonough
0500000US17125,"13,086",,,,1396914848,62748513,424261,17125,McHenry
0500000US17127,"14,169",,,,614218329,12784614,1784730,17127,McLean
0500000US17129,"12,297",,,,814269349,2640418,424266,17129,Menard
0500000US17131,"15,699",,,,1453604391,19411909,1784750,17131,Mercer
0500000US17133,"34,962",,,,997924046,33755286,1784865,17133,Monroe
0500000US17135,"28,288",,,,1822740453,15459874,1784866,17135,Montgomery
0500000US17137,"32,915",,,,1473595809,9053547,424270,17137,Morgan
0500000US17139,"14,526",,,,870127369,22111272,1784885,17139,Moultrie
0500000US17141,"51,788",,,,1964903700,12378959,1784894,17141,Ogle
0500000US17143,"181,830",,,,1602412934,29919375,1784920,17143,Peoria
0500000US17145,"20,945",,,,1144587283,13199036,1784940,17145,Perry
0500000US17147,"16,673",,,,1137492089,754122,424275,17147,Piatt
0500000US17149,"14,739",,,,2153190724,45251530,1784941,17149,Pike
0500000US17151,"3,763",,,,955362037,14662240,424277,17151,Pope
0500000US17153,"5,193",,,,516100615,9768333,1784966,17153,Pulaski
0500000US17155,"5,637",,,,414649315,31195045,424279,17155,Putnam
0500000US17157,"30,163",,,,1490194098,56150220,1784967,17157,Randolph
0500000US17159,"15,813",,,,932484080,4874777,424281,17159,Richland
0500000US17161,"144,672",,,,1107209785,61633874,424282,17161,Rock Island
0500000US17163,"257,400",,,,1703526425,41843531,1784987,17163,Saline
0500000US17165,"23,768",,,,984170284,17979016,424283,17165,Sangamon
0500000US17167,"196,343",,,,2248773855,22676868,1785010,17167,Schuyler
0500000US17169,"6,902",,,,1132602760,10510632,1785037,17169,Scott
0500000US17171,"4,949",,,,649542036,4814546,424286,17171,Shelby
0500000US17173,"20,990",,,,1964532704,24746071,1785051,17173,St. Clair
0500000US17175,"5,400",,,,746189903,684784,424288,17175,Stark
0500000US17177,"44,630",,,,1461392061,1350223,1785076,17177,Stephenson
0500000US17179,"131,343",,,,1674346368,29712527,1785094,17179,Tazewell
0500000US17181,"17,244",,,,1070731267,22540420,1785113,17181,Union
0500000US17183,"74,188",,,,2326634937,7531157,1785114,17183,Vermilion
0500000US17185,"11,361",,,,578403995,10973569,424293,17185,Wabash
0500000US17187,"16,835",,,,1404768301,1672625,1785134,17187,Warren
0500000US17189,"13,761",,,,1457120172,3386079,1785150,17189,Washington
0500000US17191,"16,179",,,,1848810380,4224962,424296,17191,Wayne
0500000US17193,"13,877",,,,1281999217,17833682,424297,17193,White
0500000US17195,"55,691",,,,1771808919,31883751,1785167,17195,Whiteside
0500000US17197,"696,355",,,,2164908073,34569887,1785190,17197,Will
0500000US17199,"67,153",,,,1088338913,62470509,1785215,17199,Williamson
0500000US17201,"285,350",,,,1328792558,15873993,1785216,17201,Winnebago
0500000US17203,"38,467",,,,1366365782,39859804,1785231,17203,Woodford
0500000US18001,"35,809",,,,877815496,2693924,450401,18001,Adams
0500000US18003,"385,410",,,,1702400299,7053646,450402,18003,Allen
0500000US18005,"82,208",,,,1053968851,6715105,451683,18005,Bartholomew
0500000US18007,"8,719",,,,1052616458,236033,450403,18007,Benton
0500000US18009,"12,112",,,,427559406,1298757,450404,18009,Blackford
