city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Ubinskoye,55.3000,79.6833,Russia,RU,Novosibirskaya Oblast’,,5908,5908
Turuntayevo,52.2000,107.6167,Russia,RU,Buryatiya,,5901,5901
Bazarnyye Mataki,54.9053,49.9258,Russia,RU,Tatarstan,,5899,5899
Shemordan,56.1833,50.3833,Russia,RU,Tatarstan,,5876,5876
Mundybash,53.2333,87.3167,Russia,RU,Kemerovskaya Oblast’,,5870,5870
Mindyak,54.0331,58.8025,Russia,RU,Bashkortostan,,5862,5862
Korocha,50.8167,37.2000,Russia,RU,Belgorodskaya Oblast’,,5853,5853
Poshekhonye,58.5000,39.1167,Russia,RU,Yaroslavskaya Oblast’,,5821,5821
Arkhangelskoye,54.4039,56.7797,Russia,RU,Bashkortostan,,5819,5819
Urvan,43.4894,43.7653,Russia,RU,Kabardino-Balkariya,,5813,5813
Debesy,57.6500,53.8167,Russia,RU,Udmurtiya,minor,5778,5778
Novaya Mayna,54.1472,49.7719,Russia,RU,Ul’yanovskaya Oblast’,,5778,5778
Spasskoye,44.6145,132.7970,Russia,RU,Primorskiy Kray,,5778,5778
Zandak,43.0572,46.4556,Russia,RU,Chechnya,,5773,5773
Sokur,55.2092,83.3183,Russia,RU,Novosibirskaya Oblast’,,5770,5770
Kamennomostskoye,43.7336,43.0458,Russia,RU,Kabardino-Balkariya,,5760,5760
Sudzha,51.1907,35.2708,Russia,RU,Kurskaya Oblast’,,5759,5759
Chernolesskoye,44.7156,43.7133,Russia,RU,Stavropol’skiy Kray,,5747,5747
Dyshne-Vedeno,42.9555,46.1248,Russia,RU,Chechnya,,5732,5732
Kapustin Yar,48.5672,45.7778,Russia,RU,Astrakhanskaya Oblast’,,5724,5724
Bol’shaya Kudara,50.2039,107.0492,Russia,RU,Buryatiya,,5712,5712
Krym,47.3003,39.5164,Russia,RU,Rostovskaya Oblast’,,5709,5709
Vladimiro-Aleksandrovskoye,42.8903,133.0722,Russia,RU,Primorskiy Kray,,5708,5708
Barguzin,53.6172,109.6347,Russia,RU,Buryatiya,,5702,5702
Tiksi,71.6269,128.8350,Russia,RU,Sakha (Yakutiya),,5700,5700
Barabash,43.1917,131.4889,Russia,RU,Primorskiy Kray,,5691,5691
Shatrovo,56.5197,64.6319,Russia,RU,Kurganskaya Oblast’,,5688,5688
Primorsk,60.3667,28.6167,Russia,RU,Leningradskaya Oblast’,,5682,5682
Kazminskoye,44.5888,41.6730,Russia,RU,Stavropol’skiy Kray,,5676,5676
Sigayevo,56.4200,53.7678,Russia,RU,Udmurtiya,,5659,5659
Gavrilov Posad,56.5667,40.1167,Russia,RU,Ivanovskaya Oblast’,,5657,5657
Myshkin,57.7833,38.4500,Russia,RU,Yaroslavskaya Oblast’,,5647,5647
Gergebil,42.5050,47.0658,Russia,RU,Dagestan,,5622,5622
Subkhankulovo,54.5586,53.8147,Russia,RU,Bashkortostan,,5598,5598
Starobaltachevo,56.0012,55.9273,Russia,RU,Bashkortostan,,5598,5598
Novoyegor’yevskoye,51.7667,80.8667,Russia,RU,Altayskiy Kray,,5596,5596
Onguday,50.7500,86.1333,Russia,RU,Altay,,5586,5586
Zilair,52.2322,57.4403,Russia,RU,Bashkortostan,,5585,5585
Aginskoye,55.2606,94.9144,Russia,RU,Krasnoyarskiy Kray,,5584,5584
Kugulta,45.3642,42.3869,Russia,RU,Stavropol’skiy Kray,,5574,5574
Okhotsk,59.3830,143.2170,Russia,RU,Khabarovskiy Kray,,5570,5570
Shikhany,52.1167,47.2000,Russia,RU,Saratovskaya Oblast’,,5560,5560
Altud,43.7181,43.8722,Russia,RU,Kabardino-Balkariya,,5554,5554
Alkhazurovo,43.0628,45.6511,Russia,RU,Chechnya,,5534,5534
Bagan,54.1000,77.6667,Russia,RU,Novosibirskaya Oblast’,,5510,5510
Benoy,42.9774,46.3094,Russia,RU,Chechnya,,5484,5484
Kurumkan,54.3167,110.3167,Russia,RU,Buryatiya,,5465,5465
Bol’shoye Nagatkino,54.5167,47.9667,Russia,RU,Ul’yanovskaya Oblast’,,5462,5462
Zhizdra,53.7503,34.7361,Russia,RU,Kaluzhskaya Oblast’,,5461,5461
Makhkety,42.9663,45.9063,Russia,RU,Chechnya,,5454,5454
Pervomayskoye,52.5883,85.2614,Russia,RU,Altayskiy Kray,,5454,5454
Nachalovo,46.3386,48.1997,Russia,RU,Astrakhanskaya Oblast’,,5451,5451
Prigorodnoye,43.2531,45.7581,Russia,RU,Chechnya,,5449,5449
Tura,64.2833,100.2500,Russia,RU,Krasnoyarskiy Kray,,5444,5444
Piterka,50.6667,47.4333,Russia,RU,Saratovskaya Oblast’,,5439,5439
Poretskoye,55.1975,46.3292,Russia,RU,Chuvashiya,,5436,5436
Paranga,56.7039,49.4047,Russia,RU,Mariy-El,,5411,5411
Zdvinsk,54.7000,78.6667,Russia,RU,Novosibirskaya Oblast’,,5402,5402
Sebezh,56.2833,28.4833,Russia,RU,Pskovskaya Oblast’,minor,5401,5401
Mikhaylovka,54.8050,55.8919,Russia,RU,Bashkortostan,,5384,5384
Linda,56.6128,44.0972,Russia,RU,Nizhegorodskaya Oblast’,,5383,5383
Yarkovo,54.8056,82.5989,Russia,RU,Novosibirskaya Oblast’,,5379,5379
Tsibanobalka,44.9803,37.3439,Russia,RU,Krasnodarskiy Kray,,5370,5370
Zlynka,52.4333,31.7333,Russia,RU,Bryanskaya Oblast’,,5369,5369
Russko-Vysotskoye,59.7014,29.9431,Russia,RU,Leningradskaya Oblast’,,5356,5356
Pytalovo,57.0667,27.9167,Russia,RU,Pskovskaya Oblast’,,5354,5354
Komsomolskoye,55.2615,47.5386,Russia,RU,Chuvashiya,,5345,5345
Solyanka,46.3889,48.0175,Russia,RU,Astrakhanskaya Oblast’,,5332,5332
Shalazhi,43.0947,45.3589,Russia,RU,Chechnya,,5332,5332
Spas-Klepiki,55.1333,40.1667,Russia,RU,Ryazanskaya Oblast’,,5331,5331
Bilibino,68.0500,166.4500,Russia,RU,Chukotskiy Avtonomnyy Okrug,,5319,5319
Bol’shoye Sorokino,56.6272,69.7911,Russia,RU,Tyumenskaya Oblast’,,5317,5317
Sedelnikovo,56.9500,75.3333,Russia,RU,Omskaya Oblast’,,5316,5316
Kolosovka,56.4644,73.6114,Russia,RU,Omskaya Oblast’,,5313,5313
Molchanovo,57.5811,83.7606,Russia,RU,Tomskaya Oblast’,,5305,5305
Krivosheino,57.3431,83.9261,Russia,RU,Tomskaya Oblast’,,5297,5297
Zyazikov,43.4957,44.7677,Russia,RU,Ingushetiya,,5296,5296
Znamenskoye,57.1278,73.8244,Russia,RU,Omskaya Oblast’,,5294,5294
Bogoslovka,53.2189,44.8083,Russia,RU,Penzenskaya Oblast’,,5286,5286
Kyshtovka,56.5550,76.6271,Russia,RU,Novosibirskaya Oblast’,,5282,5282
Verkhnerusskiy,45.1324,41.9424,Russia,RU,Stavropol’skiy Kray,,5276,5276
Avdon,54.6692,55.7164,Russia,RU,Bashkortostan,,5263,5263
Sechenovo,55.2244,45.8906,Russia,RU,Nizhegorodskaya Oblast’,,5263,5263
Lomovka,53.9208,58.3683,Russia,RU,Bashkortostan,,5257,5257
Syumsi,57.1111,51.6150,Russia,RU,Udmurtiya,,5250,5250
Beya,53.0458,90.9414,Russia,RU,Khakasiya,,5247,5247
Sasykoli,47.5515,46.9968,Russia,RU,Astrakhanskaya Oblast’,,5224,5224
Khatassy,61.9064,129.6331,Russia,RU,Sakha (Yakutiya),,5222,5222
Kuba,43.8589,43.4472,Russia,RU,Stavropol’skiy Kray,,5218,5218
Komsomol’skoye,43.3892,46.1573,Russia,RU,Chechnya,,5215,5215
Kyren,51.6783,102.1361,Russia,RU,Buryatiya,,5210,5210
Selty,57.3097,52.1358,Russia,RU,Udmurtiya,,5204,5204
Konstantinovka,49.6175,127.9889,Russia,RU,Amurskaya Oblast’,,5197,5197
Baryshevo,54.9561,83.1854,Russia,RU,Novosibirskaya Oblast’,,5195,5195
Otrado-Ol’ginskoye,45.3060,40.9397,Russia,RU,Krasnodarskiy Kray,,5190,5190
Rodniki,55.6333,38.0333,Russia,RU,Moskovskaya Oblast’,,5189,5189
Staroye Shaygovo,54.3031,44.4739,Russia,RU,Mordoviya,,5185,5185
Shebalino,51.2917,85.6772,Russia,RU,Altay,,5185,5185
Severnoye,56.3500,78.3667,Russia,RU,Novosibirskaya Oblast’,,5178,5178
Berdyuzhye,55.8042,68.3000,Russia,RU,Tyumenskaya Oblast’,,5158,5158
Zyryanskoye,56.8306,86.6272,Russia,RU,Tomskaya Oblast’,,5150,5150
Krasnyy Kholm,58.0500,37.0167,Russia,RU,Tverskaya Oblast’,,5140,5140
Chernyshevskiy,63.0128,112.4714,Russia,RU,Sakha (Yakutiya),,5137,5137
Idrinskoye,54.3697,92.1342,Russia,RU,Krasnoyarskiy Kray,,5135,5135
Vedeno,42.9616,46.1038,Russia,RU,Chechnya,,5133,5133
Russkiy Kameshkir,52.8657,46.0933,Russia,RU,Penzenskaya Oblast’,,5131,5131
Mukhorshibir,51.0473,107.8236,Russia,RU,Buryatiya,,5128,5128
Vereya,55.3333,36.1833,Russia,RU,Moskovskaya Oblast’,,5123,5123
Dmitrovsk-Orlovskiy,52.5050,35.1464,Russia,RU,Orlovskaya Oblast’,,5105,5105
Lyubim,58.3500,40.7000,Russia,RU,Yaroslavskaya Oblast’,,5076,5076
Bol’shoye Boldino,55.0039,45.3097,Russia,RU,Nizhegorodskaya Oblast’,,5074,5074
Khatukay,45.1833,39.6667,Russia,RU,Adygeya,,5072,5072
Konstantinovskoye,45.2992,42.6367,Russia,RU,Stavropol’skiy Kray,,5071,5071
Lesnikovo,55.2822,65.3175,Russia,RU,Kurganskaya Oblast’,,5056,5056
Nikolo-Pavlovskoye,57.8036,60.0286,Russia,RU,Sverdlovskaya Oblast’,,5042,5042
Uvat,59.1423,68.8888,Russia,RU,Tyumenskaya Oblast’,,5031,5031
Chukhloma,58.7500,42.7000,Russia,RU,Kostromskaya Oblast’,,5015,5015
Rabotki,56.0436,44.6033,Russia,RU,Nizhegorodskaya Oblast’,,5000,5000
Amzya,56.2347,54.3850,Russia,RU,Bashkortostan,,4993,4993
Khrenovoye,51.1200,40.2867,Russia,RU,Voronezhskaya Oblast’,,4983,4983
Igarka,67.4667,86.5667,Russia,RU,Krasnoyarskiy Kray,,4975,4975
Kuzhener,56.8167,48.9167,Russia,RU,Mariy-El,,4961,4961
Sredniy Ikorets,51.0736,39.7533,Russia,RU,Voronezhskaya Oblast’,,4946,4946
Veseloyarsk,51.2874,81.1070,Russia,RU,Altayskiy Kray,,4940,4940
Ust’-Kamchatsk,56.2135,162.4350,Russia,RU,Kamchatskiy Kray,,4939,4939
Arkhangel’skoye,44.6186,44.0931,Russia,RU,Stavropol’skiy Kray,,4935,4935
Khamamatyurt,43.6078,46.5044,Russia,RU,Dagestan,,4923,4923
Maloyaz,55.1825,58.1656,Russia,RU,Bashkortostan,,4914,4914
Shaami-Yurt,43.2264,45.3919,Russia,RU,Chechnya,,4908,4908
Kishpek,43.6597,43.6400,Russia,RU,Kabardino-Balkariya,,4901,4901
Kyzyl-Mazhalyk,51.1458,90.5808,Russia,RU,Tyva,,4896,4896
Vadinsk,53.6917,43.0500,Russia,RU,Penzenskaya Oblast’,,4891,4891
Turan,52.1500,93.9167,Russia,RU,Tyva,,4879,4879
Ust’-Tsil’ma,65.4339,52.1508,Russia,RU,Komi,,4877,4877
Blagodatnoye,45.3967,42.5772,Russia,RU,Stavropol’skiy Kray,,4869,4869
Bol’shaya Sosnova,57.6734,54.6018,Russia,RU,Permskiy Kray,,4864,4864
Razdol’noye,55.0672,83.2407,Russia,RU,Novosibirskaya Oblast’,,4861,4861
Alpatovo,43.7028,45.2417,Russia,RU,Chechnya,,4861,4861
Pribel’skiy,54.3750,56.4500,Russia,RU,Bashkortostan,,4859,4859
Sukpak,51.6667,94.6333,Russia,RU,Tyva,,4839,4839
Berëzovka,53.4242,84.0586,Russia,RU,Altayskiy Kray,,4836,4836
Ust’-Charyshskaya Pristan’,52.4000,83.6500,Russia,RU,Altayskiy Kray,,4809,4809
Ust’-Ishim,57.6944,71.1708,Russia,RU,Omskaya Oblast’,,4802,4802
Armizonskoye,55.9461,67.6736,Russia,RU,Tyumenskaya Oblast’,,4776,4776
Turukhansk,65.7931,87.9622,Russia,RU,Krasnoyarskiy Kray,,4774,4774
Kokino,53.1542,34.1208,Russia,RU,Bryanskaya Oblast’,,4773,4773
Shenkursk,62.1000,42.9000,Russia,RU,Arkhangel’skaya Oblast’,,4772,4772
Leshukonskoye,64.9000,45.7667,Russia,RU,Arkhangel’skaya Oblast’,,4760,4760
Susuman,62.7808,148.1539,Russia,RU,Magadanskaya Oblast’,,4760,4760
Deyskoye,43.4744,44.1639,Russia,RU,Kabardino-Balkariya,,4758,4758
Aleksandrovka,46.7831,38.9986,Russia,RU,Rostovskaya Oblast’,,4744,4744
Bagdarin,54.4444,113.5872,Russia,RU,Buryatiya,,4735,4735
Staraya Vichuga,57.2683,41.8786,Russia,RU,Ivanovskaya Oblast’,,4729,4729
Novoil’insk,51.6822,108.7103,Russia,RU,Buryatiya,,4700,4700
Akusha,42.2781,47.3389,Russia,RU,Dagestan,,4697,4697
Cherdyn,60.4000,56.4833,Russia,RU,Permskiy Kray,,4687,4687
Vyaz’ma-Bryanskaya,55.1811,34.3311,Russia,RU,Smolenskaya Oblast’,,4684,4684
Russkoye,43.8394,44.5661,Russia,RU,Stavropol’skiy Kray,,4681,4681
Bograd,54.2297,90.8297,Russia,RU,Khakasiya,,4670,4670
Karpogory,64.0006,44.4450,Russia,RU,Arkhangel’skaya Oblast’,,4667,4667
Siva,58.3758,54.3783,Russia,RU,Permskiy Kray,,4659,4659
Sangar,63.9241,127.4739,Russia,RU,Sakha (Yakutiya),,4633,4633
Cheremnoye,53.1683,83.2150,Russia,RU,Altayskiy Kray,,4624,4624
Khatanga,71.9833,102.5000,Russia,RU,Krasnoyarskiy Kray,,4622,4622
Starosubkhangulovo,53.1000,57.4333,Russia,RU,Bashkortostan,,4609,4609
Staroaleyskoye,51.0061,82.0000,Russia,RU,Altayskiy Kray,,4604,4604
Ansalta,42.7000,46.1000,Russia,RU,Dagestan,,4598,4598
Urman,54.8733,56.8675,Russia,RU,Bashkortostan,,4590,4590
Kemlya,54.6944,45.2314,Russia,RU,Mordoviya,,4571,4571
Lyuban,59.3500,31.2500,Russia,RU,Leningradskaya Oblast’,,4566,4566
Yumaguzino,52.9042,56.3933,Russia,RU,Bashkortostan,,4564,4564
Buribay,51.9617,58.1592,Russia,RU,Bashkortostan,,4553,4553
Novyy Redant,43.4708,44.8014,Russia,RU,Ingushetiya,,4549,4549
Yurginskoye,56.8189,67.3921,Russia,RU,Tyumenskaya Oblast’,,4546,4546
Ust’-Kan,50.9275,84.7611,Russia,RU,Altay,,4542,4542
Tukhchar,43.2215,46.4098,Russia,RU,Dagestan,,4537,4537
Vvedenskoye,55.4742,65.0844,Russia,RU,Kurganskaya Oblast’,,4537,4537
Osa,53.4000,103.8833,Russia,RU,Irkutskaya Oblast’,,4536,4536
Kadnikov,59.5000,40.3333,Russia,RU,Vologodskaya Oblast’,,4531,4531
Zubutli-Miatli,43.1989,46.8125,Russia,RU,Dagestan,,4529,4529
Babushkin,51.7167,105.8667,Russia,RU,Buryatiya,,4513,4513
Verkhniy Uslon,55.7667,48.9833,Russia,RU,Tatarstan,,4499,4499
Burtunay,42.9907,46.6314,Russia,RU,Dagestan,,4484,4484
Babstovo,48.1175,132.4817,Russia,RU,Yevreyskaya Avtonomnaya Oblast’,,4465,4465
Anuchino,43.9567,133.0594,Russia,RU,Primorskiy Kray,,4462,4462
Yemanzhelinka,54.8011,61.2989,Russia,RU,Chelyabinskaya Oblast’,,4453,4453
Yalkhoy-Mokhk,43.1053,46.1906,Russia,RU,Chechnya,,4452,4452
Novonikolsk,43.8563,131.8590,Russia,RU,Primorskiy Kray,,4449,4449
Glinishchevo,53.3042,34.0722,Russia,RU,Bryanskaya Oblast’,,4444,4444
Yarensk,62.1667,49.1000,Russia,RU,Arkhangel’skaya Oblast’,,4441,4441
Letnyaya Stavka,45.4277,43.4441,Russia,RU,Stavropol’skiy Kray,,4437,4437
Ust’-Koksa,50.2697,85.6108,Russia,RU,Altay,,4437,4437
Tirlyanskiy,54.2108,58.5806,Russia,RU,Bashkortostan,,4427,4427
Severnoye,54.0917,52.5428,Russia,RU,Orenburgskaya Oblast’,,4424,4424
Kaltasy,55.9694,54.7992,Russia,RU,Bashkortostan,,4418,4418
Bolkhuny,47.9864,46.4200,Russia,RU,Astrakhanskaya Oblast’,,4418,4418
Saryg-Sep,51.4936,95.5597,Russia,RU,Tyva,,4417,4417
Utsmiyurt,43.5344,46.4683,Russia,RU,Dagestan,,4400,4400
Podgorodnyaya Pokrovka,51.8281,54.9875,Russia,RU,Orenburgskaya Oblast’,,4394,4394
Mugur-Aksy,50.3807,90.4374,Russia,RU,Tyva,,4375,4375
Vydreno,51.4833,104.6000,Russia,RU,Buryatiya,,4374,4374
Urukh,43.2756,44.0300,Russia,RU,Kabardino-Balkariya,,4373,4373
Fershampenuaz,53.5167,59.8000,Russia,RU,Chelyabinskaya Oblast’,,4368,4368
Shemëtovo,56.5276,38.0752,Russia,RU,Moskovskaya Oblast’,,4362,4362
Ikon-Khalk,44.3100,41.9158,Russia,RU,Karachayevo-Cherkesiya,,4353,4353
Dmitriyevka,54.8133,55.8000,Russia,RU,Bashkortostan,,4351,4351
Soloneshnoye,51.6586,84.3180,Russia,RU,Altayskiy Kray,,4349,4349
Selikhino,50.3689,137.5044,Russia,RU,Khabarovskiy Kray,,4349,4349
Kholmogory,64.2250,41.6500,Russia,RU,Arkhangel’skaya Oblast’,,4343,4343
Spas-Demensk,54.4167,34.0333,Russia,RU,Kaluzhskaya Oblast’,,4342,4342
Inzer,54.2167,57.5556,Russia,RU,Bashkortostan,,4329,4329
Tarbagatay,51.4806,107.3597,Russia,RU,Buryatiya,,4308,4308
Fëdorovka,53.1788,55.1859,Russia,RU,Bashkortostan,,4306,4306
Uinskoye,56.8814,56.5803,Russia,RU,Permskiy Kray,,4304,4304
Lechinkay,43.5625,43.4500,Russia,RU,Kabardino-Balkariya,,4303,4303
Krasnogorskoye,57.7069,52.4969,Russia,RU,Udmurtiya,,4302,4302
Shemursha,54.8867,47.5189,Russia,RU,Chuvashiya,,4297,4297
Krasnaya Gorka,55.1961,56.6672,Russia,RU,Bashkortostan,,4280,4280
Galenki,44.0728,131.7886,Russia,RU,Primorskiy Kray,,4279,4279
Ladovskaya Balka,45.6281,41.3942,Russia,RU,Stavropol’skiy Kray,,4279,4279
Krasnoarmeyskoye,55.7672,47.1697,Russia,RU,Chuvashiya,,4271,4271
Nyuksenitsa,60.4111,44.2344,Russia,RU,Vologodskaya Oblast’,,4271,4271
Myurego,42.4161,47.6947,Russia,RU,Dagestan,,4269,4269
Batagay,67.6560,134.6350,Russia,RU,Sakha (Yakutiya),,4266,4266
Khunzakh,42.5500,46.7500,Russia,RU,Dagestan,,4245,4245
Germenchik,43.5881,43.7664,Russia,RU,Kabardino-Balkariya,,4235,4235
Yashalta,46.3394,42.2761,Russia,RU,Kalmykiya,,4229,4229
Togul,53.4667,85.9167,Russia,RU,Altayskiy Kray,,4225,4225
Tuim,54.3198,89.9214,Russia,RU,Khakasiya,,4211,4211
Il’inka,52.1194,107.2708,Russia,RU,Buryatiya,,4203,4203
Sotnikovskoye,45.0039,43.7772,Russia,RU,Stavropol’skiy Kray,,4203,4203
Mosalsk,54.4833,34.9833,Russia,RU,Kaluzhskaya Oblast’,,4202,4202
Omsukchan,62.5333,155.8000,Russia,RU,Magadanskaya Oblast’,,4201,4201
Narovchat,53.8811,43.6967,Russia,RU,Penzenskaya Oblast’,,4199,4199
Novyy Uoyan,56.1350,111.7339,Russia,RU,Buryatiya,,4184,4184
Pravdinsk,54.4500,21.0167,Russia,RU,Kaliningradskaya Oblast’,minor,4171,4171
Bol’shaya Yelkhovka,54.2781,45.3150,Russia,RU,Mordoviya,,4171,4171
Uni,57.7500,51.4833,Russia,RU,Kirovskaya Oblast’,minor,4167,4167
Staraya Poltavka,50.4786,46.4822,Russia,RU,Volgogradskaya Oblast’,,4159,4159
Pavlovka,55.4224,56.5632,Russia,RU,Bashkortostan,,4143,4143
Belozërskoye,55.8214,65.5842,Russia,RU,Kurganskaya Oblast’,,4141,4141
Novochurtakh,43.2028,46.5331,Russia,RU,Dagestan,,4132,4132
Zirgan,53.2222,55.9186,Russia,RU,Bashkortostan,,4125,4125
Novaya Bryan’,51.7206,108.2678,Russia,RU,Buryatiya,,4122,4122
Niny,44.4864,43.9457,Russia,RU,Stavropol’skiy Kray,,4121,4121
Volovo,52.0189,37.8819,Russia,RU,Lipetskaya Oblast’,,4120,4120
Dukhovshchina,55.2000,32.4167,Russia,RU,Smolenskaya Oblast’,,4103,4103
Atemar,54.1819,45.4053,Russia,RU,Mordoviya,,4078,4078
Slavsk,55.0500,21.6667,Russia,RU,Kaliningradskaya Oblast’,minor,4074,4074
Tegul’det,57.3067,88.1600,Russia,RU,Tomskaya Oblast’,,4059,4059
Pevek,69.7000,170.3167,Russia,RU,Chukotskiy Avtonomnyy Okrug,,4053,4053
Bondari,52.9500,42.0667,Russia,RU,Tambovskaya Oblast’,,4052,4052
Zol’noye,53.4428,49.7975,Russia,RU,Samarskaya Oblast’,,4022,4022
Pustoshka,56.3333,29.3667,Russia,RU,Pskovskaya Oblast’,,4017,4017
Chemal,51.4111,86.0050,Russia,RU,Altay,,4011,4011
Nizhnetroitskiy,54.3408,53.6869,Russia,RU,Bashkortostan,,4008,4008
Baklashi,52.2256,104.0486,Russia,RU,Irkutskaya Oblast’,,4003,4003
Chernukha,55.6011,43.7628,Russia,RU,Nizhegorodskaya Oblast’,,4002,4002
Nesterov,54.6333,22.5667,Russia,RU,Kaliningradskaya Oblast’,minor,4001,4001
Zavetnoye,44.7492,41.5994,Russia,RU,Stavropol’skiy Kray,,3998,3998
Aleksandrovka,52.6792,54.4156,Russia,RU,Orenburgskaya Oblast’,,3988,3988
Peshkovo,47.0186,39.3883,Russia,RU,Rostovskaya Oblast’,,3982,3982
Semiletka,55.3603,54.6153,Russia,RU,Bashkortostan,,3977,3977
Konstantinovo,55.4867,37.9800,Russia,RU,Moskovskaya Oblast’,,3974,3974
Kochki,54.3333,80.4833,Russia,RU,Novosibirskaya Oblast’,,3972,3972
Krasnoselkup,65.7056,82.4600,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,3972,3972
Glyadyanskoye,54.9075,65.0883,Russia,RU,Kurganskaya Oblast’,,3964,3964
Shovgenovskiy,45.0200,40.2300,Russia,RU,Adygeya,minor,3945,3945
Kuli,42.0183,47.2433,Russia,RU,Dagestan,,3944,3944
Yukamenskoye,57.8856,52.2339,Russia,RU,Udmurtiya,,3940,3940
Ladushkin,54.5667,20.1667,Russia,RU,Kaliningradskaya Oblast’,,3937,3937
Yermekeyevo,54.0778,53.6694,Russia,RU,Bashkortostan,,3937,3937
Ozërsk,54.4167,22.0167,Russia,RU,Kaliningradskaya Oblast’,minor,3935,3935
Roshchino,45.9111,134.8889,Russia,RU,Primorskiy Kray,,3919,3919
Timofeyevka,53.5633,49.3893,Russia,RU,Samarskaya Oblast’,,3893,3893
Khambi-Irze,43.2350,45.4531,Russia,RU,Chechnya,,3892,3892
Gagino,55.2342,45.0436,Russia,RU,Nizhegorodskaya Oblast’,,3891,3891
Kurkent,41.7119,48.1153,Russia,RU,Dagestan,,3886,3886
Adil’-Yangiyurt,43.5606,46.5864,Russia,RU,Dagestan,,3864,3864
Vitim,59.4515,112.5578,Russia,RU,Sakha (Yakutiya),,3843,3843
Meshchovsk,54.3167,35.2833,Russia,RU,Kaluzhskaya Oblast’,,3837,3837
Sinyavskoye,47.2750,39.2814,Russia,RU,Rostovskaya Oblast’,,3834,3834
Chkalovskoye,44.8375,133.0417,Russia,RU,Primorskiy Kray,,3828,3828
Cherdakly,54.3594,48.8450,Russia,RU,Ul’yanovskaya Oblast’,,3824,3824
Ust’-Tarka,55.5667,75.7000,Russia,RU,Novosibirskaya Oblast’,,3819,3819
Novyy Nekouz,57.9046,38.0671,Russia,RU,Yaroslavskaya Oblast’,,3816,3816
Tomari,47.7667,142.0667,Russia,RU,Sakhalinskaya Oblast’,,3810,3810
Osypnoy Bugor,46.2972,48.0492,Russia,RU,Astrakhanskaya Oblast’,,3800,3800
Otrado-Kubanskoye,45.2472,40.8333,Russia,RU,Krasnodarskiy Kray,,3789,3789
Shelabolikha,53.4131,82.6167,Russia,RU,Altayskiy Kray,,3780,3780
Bogashevo,56.3653,85.1478,Russia,RU,Tomskaya Oblast’,,3773,3773
Temiraul,43.2528,46.8265,Russia,RU,Dagestan,,3771,3771
Podlesnoye,51.8064,46.9975,Russia,RU,Saratovskaya Oblast’,,3758,3758
Izhma,65.0092,53.9169,Russia,RU,Komi,,3753,3753
Log,49.4844,43.8614,Russia,RU,Volgogradskaya Oblast’,,3748,3748
Lal’sk,60.7367,47.5853,Russia,RU,Kirovskaya Oblast’,,3741,3741
Zaplavnoye,48.7047,45.0228,Russia,RU,Volgogradskaya Oblast’,,3734,3734
Gagatli,42.8014,46.2917,Russia,RU,Dagestan,,3732,3732
Khovu-Aksy,51.1329,93.7129,Russia,RU,Tyva,,3728,3728
Cherskiy,68.7501,161.3300,Russia,RU,Sakha (Yakutiya),,3707,3707
Novaya Maka,41.7717,48.3614,Russia,RU,Dagestan,,3706,3706
Nizhniy Kurkuzhin,43.7428,43.3511,Russia,RU,Kabardino-Balkariya,,3705,3705
Undory,54.6085,48.3928,Russia,RU,Ul’yanovskaya Oblast’,,3698,3698
Malaya Kandala,54.4892,49.3908,Russia,RU,Ul’yanovskaya Oblast’,,3695,3695
Yantikovo,55.5136,47.7776,Russia,RU,Chuvashiya,,3690,3690
Palana,59.0840,159.9500,Russia,RU,Kamchatskiy Kray,,3671,3671
Duvan,55.6950,57.8972,Russia,RU,Bashkortostan,,3669,3669
Kuyanovo,55.8025,54.5364,Russia,RU,Bashkortostan,,3664,3664
Khumalag,43.2619,44.4475,Russia,RU,North Ossetia,,3654,3654
Babugent,43.2736,43.5458,Russia,RU,Kabardino-Balkariya,,3647,3647
Braguny,43.4381,46.0960,Russia,RU,Chechnya,,3642,3642
Volnoye,44.6178,40.7097,Russia,RU,Adygeya,,3639,3639
Zyryanka,65.7360,150.8900,Russia,RU,Sakha (Yakutiya),,3627,3627
Skorodnoye,51.0710,37.2276,Russia,RU,Belgorodskaya Oblast’,,3622,3622
De-Kastri,51.4666,140.7833,Russia,RU,Khabarovskiy Kray,,3615,3615
Muzhi,65.3981,64.6986,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,3609,3609
Troitskoye,43.7500,44.6667,Russia,RU,North Ossetia,,3607,3607
Bulgakovo,54.5000,55.9000,Russia,RU,Bashkortostan,,3591,3591
Yaksatovo,46.2434,48.0151,Russia,RU,Astrakhanskaya Oblast’,,3576,3576
Krasnoye,46.7372,39.5644,Russia,RU,Krasnodarskiy Kray,,3569,3569
Nizhniy Mamon,50.1817,40.5444,Russia,RU,Voronezhskaya Oblast’,,3564,3564
Aleksandriya,45.0947,43.2456,Russia,RU,Stavropol’skiy Kray,,3558,3558
Slavgorodskoye,53.0214,78.6436,Russia,RU,Altayskiy Kray,,3557,3557
Teletl,42.4278,46.7380,Russia,RU,Dagestan,,3551,3551
Khryashchevka,53.8131,49.0919,Russia,RU,Samarskaya Oblast’,,3544,3544
Yurovka,45.1147,37.4189,Russia,RU,Krasnodarskiy Kray,,3537,3537
